Tahun,Bulan,Tanggal,Jam,O3_Concentration_ppb,(%) O3_Concentration_ppb,PGA_Gain,(%) PGA_Gain,Instrument_Gain,(%) Instrument_Gain,Lamp_Current_mA,(%) Lamp_Current_mA,Gas_Pressure_torr,(%) Gas_Pressure_torr,Ambient_Pressure_torr,(%) Ambient_Pressure_torr,Chassis_Temp_C,(%) Chassis_Temp_C,Lamp_Temp_C,(%) Lamp_Temp_C,Status_Code,(%) Status_Code,Operation_State,(%) Operation_State,Units_Code,(%) Units_Code,Filter_Type,(%) Filter_Type
2026,3,22,22,10.7354,93.3333,128.0,100.0,1.4168,100.0,9.9134,100.0,635.5941,100.0,651.9439,100.0,33.5135,100.0,49.9992,100.0,2.0,100.0,3.7667,100.0,1.0,100.0,1.0,100.0
2026,3,22,23,8.607,100.0,128.0,100.0,1.4168,100.0,9.9154,100.0,635.1476,100.0,651.5072,100.0,33.483,100.0,50.0001,100.0,2.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2026,3,23,0,4.9232,81.6667,128.0,100.0,1.4168,100.0,9.9162,100.0,634.7924,100.0,651.1605,100.0,33.4592,100.0,49.9997,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,23,1,3.7138,91.6667,128.0,100.0,1.4168,100.0,9.9168,100.0,634.5017,100.0,650.8659,100.0,33.3922,100.0,50.0005,100.0,2.0,100.0,3.6167,100.0,1.0,100.0,1.0,100.0
2026,3,23,2,2.5808,96.6667,128.0,100.0,1.4168,100.0,9.9139,100.0,634.3436,100.0,650.7082,100.0,33.4275,100.0,49.9994,100.0,2.0,100.0,4.35,100.0,1.0,100.0,1.0,100.0
2026,3,23,3,1.8044,100.0,128.0,100.0,1.4168,100.0,9.9136,100.0,634.51,100.0,650.8659,100.0,33.4257,100.0,50.0002,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,23,4,1.1963,100.0,128.0,100.0,1.4168,100.0,9.9116,100.0,634.6884,100.0,651.0481,100.0,33.5512,100.0,50.0027,100.0,2.0,100.0,3.4667,100.0,1.0,100.0,1.0,100.0
2026,3,23,5,2.5208,95.0,128.0,100.0,1.4168,100.0,9.9127,100.0,634.899,100.0,651.2493,100.0,33.4677,100.0,50.0003,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2026,3,23,6,10.162,100.0,128.0,100.0,1.4168,100.0,9.9139,100.0,635.1773,100.0,651.5006,100.0,33.356,100.0,49.9986,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2026,3,23,7,14.2178,98.3333,128.0,100.0,1.4168,100.0,9.9144,100.0,635.1919,100.0,651.5205,100.0,33.292,100.0,49.9997,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2026,3,23,8,22.7922,100.0,128.0,100.0,1.4168,100.0,9.9116,100.0,635.0886,100.0,651.4021,100.0,33.3488,100.0,50.0004,100.0,2.0,100.0,4.1833,100.0,1.0,100.0,1.0,100.0
2026,3,23,9,21.9152,88.3333,128.0,100.0,1.4168,100.0,9.9109,100.0,634.7434,100.0,651.0555,100.0,33.4367,100.0,49.9995,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,23,10,21.6766,100.0,128.0,100.0,1.4168,100.0,9.9117,100.0,634.3305,100.0,650.6469,100.0,33.4427,100.0,50.0004,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2026,3,23,11,20.3419,100.0,128.0,100.0,1.4168,100.0,9.9141,100.0,633.9875,100.0,650.3038,100.0,33.4563,100.0,50.0018,100.0,2.0,100.0,2.8333,100.0,1.0,100.0,1.0,100.0
2026,3,23,12,19.3179,100.0,128.0,100.0,1.4168,100.0,9.9141,100.0,633.4473,100.0,649.7454,100.0,33.4848,100.0,50.0008,100.0,2.0,100.0,3.15,100.0,1.0,100.0,1.0,100.0
2026,3,23,13,19.0264,83.3333,128.0,100.0,1.4168,100.0,9.9126,100.0,633.1663,100.0,649.4374,100.0,33.48,100.0,49.9985,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2026,3,23,14,18.1572,75.0,128.0,100.0,1.4168,100.0,9.9104,100.0,633.149,100.0,649.4096,100.0,33.5043,100.0,50.0011,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,23,15,14.0499,73.3333,128.0,100.0,1.4168,100.0,9.9099,100.0,633.607,100.0,649.8805,100.0,33.5362,100.0,50.0011,100.0,2.0,100.0,3.8,100.0,1.0,100.0,1.0,100.0
2026,3,23,16,14.9825,88.3333,128.0,100.0,1.4168,100.0,9.9129,100.0,634.099,100.0,650.401,100.0,33.5423,100.0,49.9992,100.0,2.0,100.0,3.0833,100.0,1.0,100.0,1.0,100.0
2026,3,23,17,17.2232,91.6667,128.0,100.0,1.4168,100.0,9.9165,100.0,634.6503,100.0,650.9843,100.0,33.514,100.0,50.0011,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,23,18,12.007,100.0,128.0,100.0,1.4168,100.0,9.9167,100.0,634.9508,100.0,651.2809,100.0,33.5335,100.0,49.9995,100.0,2.0,100.0,3.7333,100.0,1.0,100.0,1.0,100.0
2026,3,23,19,8.5598,95.0,128.0,100.0,1.4168,100.0,9.9133,100.0,634.9185,100.0,651.2545,100.0,33.5697,100.0,49.9984,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2026,3,23,20,4.4751,100.0,128.0,100.0,1.4168,100.0,9.9125,100.0,635.0297,100.0,651.3715,100.0,33.5307,100.0,49.9989,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,23,21,4.6838,96.6667,128.0,100.0,1.4168,100.0,9.9128,100.0,635.0924,100.0,651.4566,100.0,33.5128,100.0,50.0007,100.0,2.0,100.0,3.3667,100.0,1.0,100.0,1.0,100.0
2026,3,23,22,3.0568,100.0,128.0,100.0,1.4168,100.0,9.9166,100.0,634.9149,100.0,651.2902,100.0,33.433,100.0,49.9994,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2026,3,23,23,2.5139,100.0,128.0,100.0,1.4168,100.0,9.9161,100.0,634.4087,100.0,650.7805,100.0,33.4968,100.0,50.0002,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,24,0,2.8219,95.0,128.0,100.0,1.4168,100.0,9.9154,100.0,634.1126,100.0,650.4735,100.0,33.5257,100.0,50.0011,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,24,1,1.9707,88.3333,128.0,100.0,1.4168,100.0,9.9128,100.0,633.8399,100.0,650.2019,100.0,33.5087,100.0,49.9994,100.0,2.0,100.0,4.1667,100.0,1.0,100.0,1.0,100.0
2026,3,24,2,2.2231,98.3333,128.0,100.0,1.4168,100.0,9.9129,100.0,633.6789,100.0,650.04,100.0,33.4705,100.0,49.9994,100.0,2.0,100.0,4.0167,100.0,1.0,100.0,1.0,100.0
2026,3,24,3,3.4755,90.0,128.0,100.0,1.4168,100.0,9.9137,100.0,633.7553,100.0,650.1242,100.0,33.5182,100.0,50.0007,100.0,2.0,100.0,3.1333,100.0,1.0,100.0,1.0,100.0
2026,3,24,4,5.583,98.3333,128.0,100.0,1.4168,100.0,9.9141,100.0,634.0717,100.0,650.4382,100.0,33.7173,100.0,50.0021,100.0,2.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2026,3,24,5,4.8775,100.0,128.0,100.0,1.4168,100.0,9.9125,100.0,634.4767,100.0,650.841,100.0,33.629,100.0,49.9998,100.0,2.0,100.0,3.2667,100.0,1.0,100.0,1.0,100.0
2026,3,24,6,6.5356,100.0,128.0,100.0,1.4168,100.0,9.9117,100.0,634.8714,100.0,651.2112,100.0,33.4947,100.0,49.9995,100.0,2.0,100.0,4.4,100.0,1.0,100.0,1.0,100.0
2026,3,24,7,8.8211,100.0,128.0,100.0,1.4168,100.0,9.9103,100.0,635.0428,100.0,651.3695,100.0,33.4525,100.0,50.0009,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,24,8,17.6517,85.0,128.0,100.0,1.4168,100.0,9.9106,100.0,634.927,100.0,651.2564,100.0,33.4583,100.0,50.0,100.0,2.0,100.0,3.7167,100.0,1.0,100.0,1.0,100.0
2026,3,24,9,27.3546,100.0,128.0,100.0,1.4168,100.0,9.9131,100.0,634.5381,100.0,650.91,100.0,33.4322,100.0,50.0012,100.0,2.0,100.0,3.05,100.0,1.0,100.0,1.0,100.0
2026,3,24,10,27.3812,95.0,128.0,100.0,1.4168,100.0,9.9146,100.0,634.0976,100.0,650.4557,100.0,33.4048,100.0,50.0005,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,24,11,25.8002,100.0,128.0,100.0,1.4168,100.0,9.9147,100.0,633.6024,100.0,649.9278,100.0,33.4287,100.0,50.0008,100.0,2.0,100.0,3.75,100.0,1.0,100.0,1.0,100.0
2026,3,24,12,25.3436,88.3333,128.0,100.0,1.4168,100.0,9.9116,100.0,633.1213,100.0,649.4136,100.0,33.436,100.0,49.9995,100.0,2.0,100.0,4.2333,100.0,1.0,100.0,1.0,100.0
2026,3,24,13,25.6471,100.0,128.0,100.0,1.4168,100.0,9.911,100.0,632.8441,100.0,649.128,100.0,33.4378,100.0,50.0009,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,24,14,24.3153,100.0,128.0,100.0,1.4168,100.0,9.9114,100.0,632.8659,100.0,649.1699,100.0,33.4323,100.0,50.0002,100.0,2.0,100.0,3.2833,100.0,1.0,100.0,1.0,100.0
2026,3,24,15,23.9318,98.3333,128.0,98.3333,1.4168,98.3333,9.9145,98.3333,632.8886,98.3333,649.2021,98.3333,33.4392,98.3333,49.9994,98.3333,2.0,98.3333,2.9153,98.3333,1.0,98.3333,1.0,98.3333
2026,3,24,16,22.4883,81.6667,128.0,100.0,1.4168,100.0,9.9154,100.0,633.1883,100.0,649.4958,100.0,33.4395,100.0,49.9998,100.0,2.0,100.0,2.8,100.0,1.0,100.0,1.0,100.0
2026,3,24,17,21.2045,100.0,128.0,100.0,1.4168,100.0,9.9156,100.0,633.7217,100.0,650.0336,100.0,33.5593,100.0,50.0003,100.0,2.0,100.0,4.3167,100.0,1.0,100.0,1.0,100.0
2026,3,24,18,18.2031,100.0,128.0,100.0,1.4168,100.0,9.9131,100.0,634.384,100.0,650.7132,100.0,33.5477,100.0,49.9996,100.0,2.0,100.0,4.25,100.0,1.0,100.0,1.0,100.0
2026,3,24,19,15.106,96.6667,128.0,100.0,1.4168,100.0,9.9134,100.0,634.7325,100.0,651.0792,100.0,33.479,100.0,50.0009,100.0,2.0,100.0,4.05,100.0,1.0,100.0,1.0,100.0
2026,3,24,20,7.9855,95.0,128.0,100.0,1.4168,100.0,9.9144,100.0,634.7982,100.0,651.1509,100.0,33.4557,100.0,49.999,100.0,2.0,100.0,3.1333,100.0,1.0,100.0,1.0,100.0
2026,3,24,21,8.7079,100.0,128.0,100.0,1.4168,100.0,9.9162,100.0,634.6241,100.0,650.9871,100.0,33.4655,100.0,50.0004,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,24,22,7.7056,96.6667,128.0,98.3333,1.4168,98.3333,9.9163,98.3333,634.3736,98.3333,650.7576,98.3333,33.5049,98.3333,50.0012,98.3333,2.0,98.3333,3.4237,98.3333,1.0,98.3333,1.0,98.3333
2026,3,24,23,5.4735,93.3333,128.0,100.0,1.4168,100.0,9.9143,100.0,634.1102,100.0,650.4876,100.0,33.4583,100.0,49.9995,100.0,2.0,100.0,4.3833,100.0,1.0,100.0,1.0,100.0
2026,3,25,0,5.0762,100.0,128.0,100.0,1.4168,100.0,9.9128,100.0,633.9571,100.0,650.3375,100.0,33.5168,100.0,50.0003,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,25,1,5.0725,100.0,128.0,100.0,1.4168,100.0,9.9132,100.0,633.8324,100.0,650.2193,100.0,33.4663,100.0,50.0005,100.0,2.0,100.0,3.6167,100.0,1.0,100.0,1.0,100.0
2026,3,25,2,5.2164,100.0,128.0,100.0,1.4168,100.0,9.9146,100.0,633.7431,100.0,650.123,100.0,33.5445,100.0,49.9998,100.0,2.0,100.0,2.95,100.0,1.0,100.0,1.0,100.0
2026,3,25,3,4.7627,100.0,128.0,100.0,1.4168,100.0,9.9163,100.0,633.7963,100.0,650.1874,100.0,33.4535,100.0,49.9997,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,25,4,4.1845,93.3333,128.0,100.0,1.4168,100.0,9.9145,100.0,634.1489,100.0,650.5326,100.0,33.5612,100.0,50.0018,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2026,3,25,5,6.2073,100.0,128.0,100.0,1.4168,100.0,9.9096,100.0,634.5758,100.0,650.9345,100.0,33.58,100.0,49.999,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,25,6,13.4239,96.6667,128.0,100.0,1.4168,100.0,9.91,100.0,635.0559,100.0,651.3931,100.0,33.438,100.0,50.0,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2026,3,25,7,14.4498,100.0,128.0,100.0,1.4168,100.0,9.9107,100.0,635.0994,100.0,651.3946,100.0,33.39,100.0,50.0017,100.0,2.0,100.0,3.3,100.0,1.0,100.0,1.0,100.0
2026,3,25,8,35.3514,96.6667,128.0,100.0,1.4168,100.0,9.9144,100.0,634.7726,100.0,651.1443,100.0,33.398,100.0,50.0018,100.0,2.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2026,3,25,9,37.8527,85.0,128.0,98.3333,1.4168,98.3333,9.9152,98.3333,634.3427,98.3333,650.7043,98.3333,33.4227,98.3333,49.9998,98.3333,2.0,98.3333,2.8475,98.3333,1.0,98.3333,1.0,98.3333
2026,3,25,10,37.019,98.3333,128.0,100.0,1.4168,100.0,9.9135,100.0,633.7112,100.0,650.0499,100.0,33.4297,100.0,49.999,100.0,2.0,100.0,4.4333,100.0,1.0,100.0,1.0,100.0
2026,3,25,11,34.7473,96.6667,128.0,100.0,1.4168,100.0,9.9113,100.0,633.4006,100.0,649.7118,100.0,33.4558,100.0,49.9991,100.0,2.0,100.0,4.2333,100.0,1.0,100.0,1.0,100.0
2026,3,25,12,32.9269,100.0,128.0,100.0,1.4168,100.0,9.9103,100.0,633.1846,100.0,649.4983,100.0,33.4512,100.0,50.0016,100.0,2.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2026,3,25,13,32.5929,100.0,128.0,100.0,1.4168,100.0,9.9122,100.0,633.1326,100.0,649.4501,100.0,33.4318,100.0,50.001,100.0,2.0,100.0,3.1,100.0,1.0,100.0,1.0,100.0
2026,3,25,14,30.152,90.0,128.0,100.0,1.4168,100.0,9.9142,100.0,633.166,100.0,649.4856,100.0,33.461,100.0,49.9996,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,25,15,29.6694,88.3333,128.0,100.0,1.4168,100.0,9.9144,100.0,633.2509,100.0,649.5371,100.0,33.4907,100.0,50.0004,100.0,2.0,100.0,3.4,100.0,1.0,100.0,1.0,100.0
2026,3,25,16,28.532,93.3333,128.0,100.0,1.4168,100.0,9.9136,100.0,633.5347,100.0,649.7696,100.0,33.426,100.0,49.9979,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2026,3,25,17,27.7696,100.0,128.0,100.0,1.4168,100.0,9.9139,100.0,634.1026,100.0,650.3557,100.0,33.3873,100.0,50.001,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,25,18,24.5587,93.3333,128.0,100.0,1.4168,100.0,9.9139,100.0,634.6489,100.0,650.9461,100.0,33.4365,100.0,50.0006,100.0,2.0,100.0,3.5333,100.0,1.0,100.0,1.0,100.0
2026,3,25,19,15.7253,100.0,128.0,100.0,1.4168,100.0,9.9165,100.0,635.1112,100.0,651.4374,100.0,33.4702,100.0,49.9998,100.0,2.0,100.0,2.9333,100.0,1.0,100.0,1.0,100.0
2026,3,25,20,11.5408,100.0,128.0,100.0,1.4168,100.0,9.9164,100.0,635.3985,100.0,651.7353,100.0,33.5305,100.0,50.001,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,25,21,9.1775,100.0,128.0,100.0,1.4168,100.0,9.9158,100.0,635.491,100.0,651.8277,100.0,33.5647,100.0,50.0003,100.0,2.0,100.0,3.9667,100.0,1.0,100.0,1.0,100.0
2026,3,25,22,8.6302,95.0,128.0,100.0,1.4168,100.0,9.9129,100.0,635.0545,100.0,651.3942,100.0,33.591,100.0,49.9998,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2026,3,25,23,7.7782,100.0,128.0,100.0,1.4168,100.0,9.9122,100.0,634.6287,100.0,650.9785,100.0,33.5867,100.0,50.001,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,26,0,5.71,95.0,128.0,100.0,1.4168,100.0,9.9127,100.0,634.459,100.0,650.8275,100.0,33.5657,100.0,49.9996,100.0,2.0,100.0,3.2167,100.0,1.0,100.0,1.0,100.0
2026,3,26,1,4.603,100.0,128.0,100.0,1.4168,100.0,9.9156,100.0,634.5946,100.0,650.9735,100.0,33.5697,100.0,49.9991,100.0,2.0,100.0,2.9667,100.0,1.0,100.0,1.0,100.0
2026,3,26,2,5.5753,100.0,128.0,100.0,1.4168,100.0,9.9156,100.0,634.6403,100.0,651.0027,100.0,33.5578,100.0,50.0019,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2026,3,26,3,4.4485,98.3333,128.0,100.0,1.4168,100.0,9.9146,100.0,634.7868,100.0,651.1524,100.0,33.5502,100.0,50.0003,100.0,2.0,100.0,4.4167,100.0,1.0,100.0,1.0,100.0
2026,3,26,4,4.5019,100.0,128.0,100.0,1.4168,100.0,9.9107,100.0,635.0395,100.0,651.3931,100.0,33.6708,100.0,50.0014,100.0,2.0,100.0,4.1333,100.0,1.0,100.0,1.0,100.0
2026,3,26,5,5.2275,100.0,128.0,100.0,1.4168,100.0,9.9094,100.0,635.1658,100.0,651.5214,100.0,33.5782,100.0,49.9992,100.0,2.0,100.0,3.8667,100.0,1.0,100.0,1.0,100.0
2026,3,26,6,7.7554,93.3333,128.0,100.0,1.4168,100.0,9.9117,100.0,635.5644,100.0,651.9125,100.0,33.485,100.0,49.9997,100.0,2.0,100.0,3.0,100.0,1.0,100.0,1.0,100.0
2026,3,26,7,15.335,95.0,128.0,100.0,1.4168,100.0,9.9143,100.0,635.6333,100.0,651.9654,100.0,33.4547,100.0,49.9991,100.0,2.0,100.0,2.8167,100.0,1.0,100.0,1.0,100.0
2026,3,26,8,17.1643,93.3333,128.0,100.0,1.4168,100.0,9.9146,100.0,635.3898,100.0,651.7353,100.0,33.4358,100.0,49.9999,100.0,2.0,100.0,3.5167,100.0,1.0,100.0,1.0,100.0
2026,3,26,9,30.6269,93.3333,128.0,100.0,1.4168,100.0,9.9121,100.0,634.7362,100.0,651.1177,100.0,33.4652,100.0,50.0006,100.0,2.0,100.0,4.25,100.0,1.0,100.0,1.0,100.0
2026,3,26,10,37.2635,98.3333,128.0,100.0,1.4168,100.0,9.9115,100.0,634.1972,100.0,650.6178,100.0,33.4425,100.0,50.0,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2026,3,26,11,32.6998,91.6667,128.0,100.0,1.4168,100.0,9.9109,100.0,633.5331,100.0,649.8908,100.0,33.441,100.0,50.0007,100.0,2.0,100.0,3.55,100.0,1.0,100.0,1.0,100.0
2026,3,26,12,31.5723,96.6667,128.0,100.0,1.4168,100.0,9.9141,100.0,633.0436,100.0,649.3429,100.0,33.3905,100.0,49.9991,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2026,3,26,13,31.6273,100.0,128.0,100.0,1.4168,100.0,9.9151,100.0,632.7402,100.0,649.0414,100.0,33.4022,100.0,50.0001,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,26,14,30.2596,95.0,128.0,100.0,1.4168,100.0,9.9146,100.0,632.6676,100.0,648.9639,100.0,33.4253,100.0,50.0006,100.0,2.0,100.0,4.0833,100.0,1.0,100.0,1.0,100.0
2026,3,26,15,30.8509,100.0,128.0,100.0,1.4168,100.0,9.9114,100.0,632.975,100.0,649.2458,100.0,33.4438,100.0,50.0007,100.0,2.0,100.0,4.2833,100.0,1.0,100.0,1.0,100.0
2026,3,26,16,31.4387,100.0,128.0,100.0,1.4168,100.0,9.9124,100.0,633.5274,100.0,649.8016,100.0,33.4653,100.0,49.9992,100.0,2.0,100.0,4.2,100.0,1.0,100.0,1.0,100.0
2026,3,26,17,31.3212,98.3333,128.0,100.0,1.4168,100.0,9.9143,100.0,634.4002,100.0,650.7101,100.0,33.5067,100.0,49.9998,100.0,2.0,100.0,3.1167,100.0,1.0,100.0,1.0,100.0
2026,3,26,18,28.9243,100.0,128.0,100.0,1.4168,100.0,9.917,100.0,635.005,100.0,651.3416,100.0,33.5493,100.0,49.9993,100.0,2.0,100.0,2.85,100.0,1.0,100.0,1.0,100.0
2026,3,26,19,26.7098,91.6667,128.0,100.0,1.4168,100.0,9.9172,100.0,635.4419,100.0,651.7842,100.0,33.552,100.0,49.9985,100.0,2.0,100.0,3.05,100.0,1.0,100.0,1.0,100.0
2026,3,26,20,18.0056,96.6667,128.0,100.0,1.4168,100.0,9.9151,100.0,635.8615,100.0,652.201,100.0,33.5375,100.0,50.0002,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2026,3,26,21,9.0113,100.0,128.0,100.0,1.4168,100.0,9.9131,100.0,635.8382,100.0,652.1641,100.0,33.5233,100.0,50.0005,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,26,22,7.8116,98.3333,128.0,100.0,1.4168,100.0,9.9128,100.0,635.3677,100.0,651.6971,100.0,33.544,100.0,49.9996,100.0,2.0,100.0,3.7833,100.0,1.0,100.0,1.0,100.0
2026,3,26,23,5.8269,100.0,128.0,100.0,1.4168,100.0,9.9149,100.0,635.1497,100.0,651.4836,100.0,33.5323,100.0,49.9992,100.0,2.0,100.0,2.9833,100.0,1.0,100.0,1.0,100.0
2026,3,27,0,5.1492,85.0,128.0,100.0,1.4168,100.0,9.9162,100.0,635.0289,100.0,651.3602,100.0,33.5382,100.0,50.0,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,27,1,6.8024,95.0,128.0,100.0,1.4168,100.0,9.9166,100.0,634.7282,100.0,651.0797,100.0,33.508,100.0,50.0008,100.0,2.0,100.0,3.6167,100.0,1.0,100.0,1.0,100.0
2026,3,27,2,3.8675,100.0,128.0,100.0,1.4168,100.0,9.9136,100.0,634.6868,100.0,651.031,100.0,33.5345,100.0,50.0,100.0,2.0,100.0,4.35,100.0,1.0,100.0,1.0,100.0
2026,3,27,3,3.8888,96.6667,128.0,100.0,1.4168,100.0,9.9129,100.0,634.8487,100.0,651.2023,100.0,33.5408,100.0,50.0002,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,27,4,3.5931,98.3333,128.0,98.3333,1.4168,98.3333,9.9112,98.3333,635.0059,98.3333,651.3614,98.3333,33.648,98.3333,50.0016,98.3333,2.0,98.3333,3.5254,98.3333,1.0,98.3333,1.0,98.3333
2026,3,27,5,2.7156,100.0,128.0,100.0,1.4168,100.0,9.9127,100.0,635.2425,100.0,651.6067,100.0,33.5482,100.0,49.9992,100.0,2.0,100.0,3.0167,100.0,1.0,100.0,1.0,100.0
2026,3,27,6,9.7618,95.0,128.0,100.0,1.4168,100.0,9.9137,100.0,635.4272,100.0,651.7733,100.0,33.3987,100.0,49.9995,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
2026,3,27,7,13.4822,100.0,128.0,100.0,1.4168,100.0,9.9141,100.0,635.2547,100.0,651.604,100.0,33.349,100.0,49.9992,100.0,2.0,100.0,4.1833,100.0,1.0,100.0,1.0,100.0
2026,3,27,8,17.0804,98.3333,128.0,100.0,1.4168,100.0,9.911,100.0,634.9535,100.0,651.2882,100.0,33.4327,100.0,49.9999,100.0,2.0,100.0,4.1833,100.0,1.0,100.0,1.0,100.0
2026,3,27,9,19.7236,100.0,128.0,100.0,1.4168,100.0,9.9109,100.0,634.4539,100.0,650.8002,100.0,33.4412,100.0,49.9997,100.0,2.0,100.0,4.1167,100.0,1.0,100.0,1.0,100.0
2026,3,27,10,26.5427,75.0,128.0,100.0,1.4168,100.0,9.9118,100.0,633.9298,100.0,650.2891,100.0,33.4182,100.0,50.0008,100.0,2.0,100.0,3.0333,100.0,1.0,100.0,1.0,100.0
2026,3,27,11,25.7187,98.3333,128.0,100.0,1.4168,100.0,9.9144,100.0,633.401,100.0,649.7374,100.0,33.3935,100.0,50.0005,100.0,2.0,100.0,2.8333,100.0,1.0,100.0,1.0,100.0
2026,3,27,12,26.7085,96.6667,128.0,100.0,1.4168,100.0,9.9145,100.0,632.8861,100.0,649.1999,100.0,33.4542,100.0,49.9999,100.0,2.0,100.0,3.1667,100.0,1.0,100.0,1.0,100.0
2026,3,27,13,28.0157,83.3333,128.0,100.0,1.4168,100.0,9.9134,100.0,632.3792,100.0,648.6321,100.0,33.3893,100.0,50.0,100.0,2.0,100.0,4.3,100.0,1.0,100.0,1.0,100.0
2026,3,27,14,29.3046,86.6667,128.0,100.0,1.4168,100.0,9.9112,100.0,632.2551,100.0,648.4922,100.0,33.3997,100.0,50.0012,100.0,2.0,100.0,4.1,100.0,1.0,100.0,1.0,100.0
2026,3,27,15,31.0174,90.0,128.0,100.0,1.4168,100.0,9.911,100.0,632.5466,100.0,648.788,100.0,33.4128,100.0,49.9997,100.0,2.0,100.0,3.8,100.0,1.0,100.0,1.0,100.0
2026,3,27,16,21.4377,96.6667,128.0,100.0,1.4168,100.0,9.9141,100.0,633.5829,100.0,649.8805,100.0,33.4207,100.0,49.9972,100.0,2.0,100.0,3.0833,100.0,1.0,100.0,1.0,100.0
2026,3,27,17,18.2881,95.0,128.0,100.0,1.4168,100.0,9.9166,100.0,634.2776,100.0,650.5828,100.0,33.383,100.0,50.0,100.0,2.0,100.0,2.9167,100.0,1.0,100.0,1.0,100.0
2026,3,27,18,12.5368,100.0,128.0,100.0,1.4168,100.0,9.9164,100.0,634.5959,100.0,650.9092,100.0,33.4562,100.0,50.0002,100.0,2.0,100.0,3.7333,100.0,1.0,100.0,1.0,100.0
2026,3,27,19,10.5421,86.6667,128.0,100.0,1.4168,100.0,9.9133,100.0,635.2253,100.0,651.5379,100.0,33.5485,100.0,50.0004,100.0,2.0,100.0,4.3333,100.0,1.0,100.0,1.0,100.0
2026,3,27,20,6.7507,96.6667,128.0,100.0,1.4168,100.0,9.9124,100.0,635.5244,100.0,651.8501,100.0,33.5795,100.0,50.0003,100.0,2.0,100.0,4.2167,100.0,1.0,100.0,1.0,100.0
2026,3,27,21,3.2945,96.6667,128.0,100.0,1.4168,100.0,9.9123,100.0,635.5908,100.0,651.9353,100.0,33.5727,100.0,49.9991,100.0,2.0,100.0,3.3667,100.0,1.0,100.0,1.0,100.0
2026,3,27,22,4.998,75.0,128.0,100.0,1.4168,100.0,9.9158,100.0,635.454,100.0,651.8036,100.0,33.5892,100.0,49.9995,100.0,2.0,100.0,2.9,100.0,1.0,100.0,1.0,100.0
